"time_nodeTx","size_count_nodeTx_queue","time_queue","size_count_queue","time_nodeRx","size_count_nodeRx_queue"
0.079587450457,1,0.179687450457,1,0.379787450457,1
0.169443489305,1,0.279687450457,1,0.579787450457,1
0.29503656511,1,0.39513656511,1,0.779787450457,1
0.480996986317,1,0.581096986317,1,0.979787450457,1
0.573319299464,1,0.681096986317,2,1.179787450457,1
0.768473833052,1,0.868573833052,2,1.379787450457,1
0.84719394705,1,0.968573833052,3,1.579787450457,1
1.03509035247,1,1.13519035247,3,1.779787450457,1
1.090195201137,1,1.23519035247,3,1.979787450457,1
1.187895843776,1,1.33519035247,4,2.179787450457,1
1.291711773842,1,1.43519035247,4,2.379787450457,1
1.340224590214,1,1.53519035247,5,2.579787450457,1
1.397776509902,2,1.63519035247,5,2.779787450457,1
1.433092423816,3,1.73519035247,6,2.979787450457,1
1.65544486602,1,1.83519035247,6,3.179787450457,1
1.661283332929,2,1.93519035247,7,3.379787450457,1
1.992774560922,1,2.092874560922,7,3.579787450457,1
2.024610175006,1,2.192874560922,7,3.779787450457,1
2.072970385501,2,2.292874560922,8,3.979787450457,1
2.137915020326,2,2.392874560922,8,4.179787450457,1
2.294804632088,1,2.492874560922,9,4.379787450457,1
2.46202575212,1,2.592874560922,9,4.579787450457,1
2.537293163451,1,2.692874560922,10,4.779787450457,1
2.602681420173,1,2.792874560922,10,4.979787450457,1
2.686624705463,2,2.892874560922,11,5.179787450457,1
2.736511906365,2,2.992874560922,11,5.379787450457,1
2.99633731495,1,3.09643731495,12,5.579787450457,1
3.177174241377,1,3.277274241377,12,5.779787450457,1
3.184542776924,1,3.377274241377,13,5.979787450457,1
3.225700576548,2,3.477274241377,13,6.179787450457,1
3.23481667916,3,3.577274241377,14,6.379787450457,1
3.339277929991,3,3.677274241377,14,6.579787450457,1
3.341320488831,4,3.777274241377,15,6.779787450457,1
3.387245302557,4,3.877274241377,15,6.979787450457,1
3.565994068901,4,3.977274241377,16,7.179787450457,1
3.881011061769,1,4.077274241377,16,7.379787450457,1
4.031589487633,1,4.177274241377,17,7.579787450457,1
4.046712572999,2,4.277274241377,17,7.779787450457,1
4.250743998793,1,4.377274241377,18,7.979787450457,1
4.454833220384,1,4.554933220384,18,8.179787450457,1
4.839355407298,1,4.939455407298,17,8.379787450457,1
4.903526324566,1,5.039455407298,17,8.579787450457,1
5.064050280272,1,5.164150280272,18,8.779787450457,1
5.225450487761,1,5.325550487761,18,8.979787450457,1
5.287343433724,1,5.425550487761,18,9.179787450457,1
5.360839875843,1,5.525550487761,19,9.379787450457,1
5.512493473242,1,5.625550487761,19,9.579787450457,1
5.626087367413,1,5.726187367413,20,9.779787450457,1
5.638674808357,1,5.826187367413,20,9.979787450457,1
5.766197578579,1,5.926187367413,21,10.179787450457,1
5.868340766014,1,6.026187367413,21,10.379787450457,1
5.955572885518,1,6.126187367413,22,10.579787450457,1
5.971045853568,2,6.226187367413,22,10.779787450457,1
6.048129319415,2,6.326187367413,23,10.979787450457,1
6.337571367214,1,6.437671367214,23,11.179787450457,1
6.479707835223,1,6.579807835223,23,11.379787450457,1
6.553490564399,1,6.679807835223,24,11.579787450457,1
6.564685180462,2,6.779807835223,24,11.779787450457,1
6.618241752485,2,6.879807835223,25,11.979787450457,1
6.682411222688,2,6.979807835223,25,12.179787450457,1
6.713139257903,3,7.079807835223,26,12.379787450457,1
6.733759586106,4,7.179807835223,26,12.579787450457,1
6.882585068681,3,7.279807835223,27,12.779787450457,1
7.016114087143,3,7.379807835223,27,12.979787450457,1
7.077022329461,4,7.479807835223,28,13.179787450457,1
7.101427178535,4,7.579807835223,28,13.379787450457,1
7.185460649096,4,7.679807835223,29,13.579787450457,1
7.199988451825,5,7.779807835223,29,13.779787450457,1
7.201885308745,6,7.879807835223,30,13.979787450457,1
7.241062389813,7,7.979807835223,30,14.179787450457,1
7.33720048372,7,8.079807835223,31,14.379787450457,1
7.353414132665,8,8.179807835223,31,14.579787450457,1
7.448113800382,8,8.279807835223,32,14.779787450457,1
7.473257993589,9,8.379807835223,32,14.979787450457,1
7.569212791326,9,8.479807835223,33,15.179787450457,1
7.618068496257,9,8.579807835223,33,15.379787450457,1
7.905859998385,7,8.679807835223,34,15.579787450457,1
8.138751335806,6,8.779807835223,34,15.779787450457,1
8.253265231276,6,8.879807835223,35,15.979787450457,1
8.313039838958,6,8.979807835223,35,16.179787450457,1
8.357591688463,7,9.079807835223,36,16.379787450457,1
8.452541146813,7,9.179807835223,36,16.579787450457,1
8.509994387487,7,9.279807835223,37,16.779787450457,1
8.742629493656,6,9.379807835223,37,16.979787450457,1
8.862240273602,6,9.479807835223,38,17.179787450457,1
8.87269639618,7,9.579807835223,38,17.379787450457,1
8.878907925227,8,9.679807835223,39,17.579787450457,1
9.228929293672,5,9.779807835223,39,17.779787450457,1
9.338820540427,5,9.879807835223,40,17.979787450457,1
9.444703953576,5,9.979807835223,40,18.179787450457,1
9.555763698145,5,10.079807835223,41,18.379787450457,1
9.574506304747,6,10.179807835223,41,18.579787450457,1
9.598126975355,6,10.279807835223,42,18.779787450457,1
9.642467378217,7,10.379807835223,42,18.979787450457,1
9.65627024706,8,10.479807835223,43,19.179787450457,1
9.795174516039,7,10.579807835223,43,19.379787450457,1
9.833070712467,8,10.679807835223,44,19.579787450457,1
9.926676868444,8,10.779807835223,44,19.779787450457,1
9.971887074466,9,10.879807835223,45,19.979787450457,1
10.011198330196,9,10.979807835223,45,20.179787450457,1
10.095641109549,9,11.079807835223,46,20.379787450457,1
10.09955942519,10,11.179807835223,46,20.579787450457,1
10.157291856271,11,11.279807835223,47,20.779787450457,1
10.257878956788,11,11.379807835223,47,20.979787450457,1
10.703328641406,7,11.479807835223,48,21.179787450457,1
11.022623305611,5,11.579807835223,48,21.379787450457,1
11.033386816427,6,11.679807835223,49,21.579787450457,1
11.139169457762,6,11.779807835223,49,21.779787450457,1
11.16259960964,7,11.879807835223,50,21.979787450457,1
11.263401534182,7,11.979807835223,50,22.179787450457,1
11.280992888725,7,12.079807835223,51,22.379787450457,1
11.817002923749,3,12.179807835223,51,22.579787450457,1
11.922877195258,3,12.279807835223,52,22.779787450457,1
12.010068780621,3,12.379807835223,52,22.979787450457,1
12.039276833948,4,12.479807835223,53,23.179787450457,1
12.092783301656,4,12.579807835223,53,23.379787450457,1
12.155577459755,5,12.679807835223,54,23.579787450457,1
12.219955559915,5,12.779807835223,54,23.779787450457,1
12.247983260763,6,12.879807835223,55,23.979787450457,1
12.34566966817,6,12.979807835223,55,24.179787450457,1
12.362982413785,7,13.079807835223,56,24.379787450457,1
12.404232536777,7,13.179807835223,56,24.579787450457,1
12.415928077756,8,13.279807835223,57,24.779787450457,1
12.528244907909,8,13.379807835223,57,24.979787450457,1
12.635052127624,8,13.479807835223,58,25.179787450457,1
12.673207711961,9,13.579807835223,58,25.379787450457,1
12.688078938886,9,13.679807835223,59,25.579787450457,1
12.838742472213,9,13.779807835223,59,25.779787450457,1
12.860630531864,10,13.879807835223,60,25.979787450457,1
13.159349521049,8,13.979807835223,60,26.179787450457,1
13.205350916823,8,14.079807835223,61,26.379787450457,1
13.313977854911,8,14.179807835223,61,26.579787450457,1
13.486011020683,7,14.279807835223,62,26.779787450457,1
13.487377478526,8,14.379807835223,62,26.979787450457,1
13.497591966678,9,14.479807835223,63,27.179787450457,1
13.595102160094,9,14.579807835223,63,27.379787450457,1
13.777084052022,9,14.679807835223,64,27.579787450457,1
13.889065488597,8,14.779807835223,64,27.779787450457,1
13.899168966128,9,14.879807835223,65,27.979787450457,1
14.256527803362,7,14.979807835223,65,28.179787450457,1
14.63143094932,4,15.079807835223,66,28.379787450457,1
14.841963079399,3,15.179807835223,66,28.579787450457,1
14.905196739039,3,15.279807835223,67,28.779787450457,1
14.976455098372,4,15.379807835223,67,28.979787450457,1
15.352647826822,1,15.479807835223,68,29.179787450457,1
15.358380519464,2,15.579807835223,68,29.379787450457,1
15.451228369154,2,15.679807835223,69,29.579787450457,1
15.511223057818,2,15.779807835223,69,29.779787450457,1
15.645647585033,2,15.879807835223,70,29.979787450457,1
15.647666597848,3,15.979807835223,70,30.179787450457,1
15.651664227754,4,16.079807835223,71,30.379787450457,1
15.709952066641,4,16.179807835223,71,30.579787450457,1
15.743193090737,5,16.279807835223,72,30.779787450457,1
16.132350103022,2,16.379807835223,72,30.979787450457,1
16.145155779553,3,16.479807835223,73,31.179787450457,1
16.189697725745,3,16.579807835223,73,31.379787450457,1
16.224815334683,4,16.679807835223,74,31.579787450457,1
16.290379963119,4,16.779807835223,74,31.779787450457,1
16.303018826762,5,16.879807835223,75,31.979787450457,1
16.419706179417,5,16.979807835223,75,32.179787450457,1
16.457976274303,6,17.079807835223,76,32.379787450457,1
16.670399994003,5,17.179807835223,76,32.579787450457,1
16.723888431579,5,17.279807835223,77,32.779787450457,1
16.974279609888,4,17.379807835223,77,32.979787450457,1
16.980909350036,4,17.479807835223,78,33.179787450457,1
17.005348894844,5,17.579807835223,78,33.379787450457,1
17.123267847551,5,17.679807835223,79,33.579787450457,1
17.206552199158,5,17.779807835223,79,33.779787450457,1
17.290161952355,5,17.879807835223,80,33.979787450457,1
17.490486004606,4,17.979807835223,80,34.179787450457,1
17.521327488616,5,18.079807835223,81,34.379787450457,1
17.592452282338,5,18.179807835223,81,34.579787450457,1
17.666528177383,6,18.279807835223,82,34.779787450457,1
17.915086413081,4,18.379807835223,82,34.979787450457,1
17.924951443923,5,18.479807835223,83,35.179787450457,1
18.178981894719,4,18.579807835223,83,35.379787450457,1
18.264771458826,4,18.679807835223,84,35.579787450457,1
18.27344850706,5,18.779807835223,84,35.779787450457,1
18.538374099928,3,18.879807835223,85,35.979787450457,1
18.570908141481,4,18.979807835223,85,36.179787450457,1
18.609264162891,4,19.079807835223,86,36.379787450457,1
18.610204237957,5,19.179807835223,86,36.579787450457,1
18.720288828966,5,19.279807835223,87,36.779787450457,1
18.905021594066,4,19.379807835223,87,36.979787450457,1
18.919154665422,5,19.479807835223,88,37.179787450457,1
19.02333273084,5,19.579807835223,88,37.379787450457,1
19.149326111851,5,19.679807835223,89,37.579787450457,1
19.333454359,4,19.779807835223,89,37.779787450457,1
19.367619775703,5,19.879807835223,90,37.979787450457,1
19.398371548079,5,19.979807835223,90,38.179787450457,1
19.418606591936,6,20.079807835223,91,38.379787450457,1
19.469326604262,7,20.179807835223,91,38.579787450457,1
19.557639508458,7,20.279807835223,92,38.779787450457,1
19.638119248438,7,20.379807835223,92,38.979787450457,1
19.640150494318,8,20.479807835223,93,39.179787450457,1
19.658175719516,9,20.579807835223,93,39.379787450457,1
19.834749826757,8,20.679807835223,94,39.579787450457,1
19.880922916361,8,20.779807835223,94,39.779787450457,1
19.88139357041,9,20.879807835223,95,39.979787450457,1
19.897227721033,10,20.979807835223,95,40.179787450457,1
20.01049113523,10,21.079807835223,96,40.379787450457,1
20.094799438445,10,21.179807835223,96,40.579787450457,1
20.12627160453,11,21.279807835223,97,40.779787450457,1
20.247922469874,11,21.379807835223,97,40.979787450457,1
20.380798257249,10,21.479807835223,98,41.179787450457,1
20.414832931073,11,21.579807835223,98,41.379787450457,1
20.742347248844,9,21.679807835223,99,41.579787450457,1
20.799137664192,9,21.779807835223,99,41.779787450457,1
20.827739761443,10,21.879807835223,100,41.979787450457,1
20.968842202372,10,21.979807835223,100,42.179787450457,1
21.054681499155,10,22.079807835223,101,42.379787450457,1
21.105115879814,10,22.179807835223,101,42.579787450457,1
21.194774966893,10,22.279807835223,102,42.779787450457,1
21.421148324479,9,22.379807835223,102,42.979787450457,1
21.506070405635,9,22.479807835223,103,43.179787450457,1
21.607936278637,9,22.579807835223,103,43.379787450457,1
21.633178277926,10,22.679807835223,104,43.579787450457,1
21.855328967773,9,22.779807835223,104,43.779787450457,1
22.160557133461,7,22.879807835223,105,43.979787450457,1
22.274517929814,7,22.979807835223,105,44.179787450457,1
22.333780332559,7,23.079807835223,106,44.379787450457,1
22.393418271992,7,23.179807835223,106,44.579787450457,1
22.580764259978,6,23.279807835223,107,44.779787450457,1
22.965064918302,4,23.379807835223,107,44.979787450457,1
23.085288775027,3,23.479807835223,108,45.179787450457,1
23.097641439763,4,23.579807835223,108,45.379787450457,1
23.13294345309,5,23.679807835223,109,45.579787450457,1
23.278625308946,5,23.779807835223,109,45.779787450457,1
23.446717529401,4,23.879807835223,110,45.979787450457,1
23.499789779063,4,23.979807835223,110,46.179787450457,1
23.550291653838,5,24.079807835223,111,46.379787450457,1
23.662819855522,5,24.179807835223,111,46.579787450457,1
23.875769795129,4,24.279807835223,112,46.779787450457,1
23.904510842736,4,24.379807835223,112,46.979787450457,1
23.991564425369,4,24.479807835223,113,47.179787450457,1
24.02913830961,5,24.579807835223,113,47.379787450457,1
24.242621354608,4,24.679807835223,114,47.579787450457,1
24.579058399913,2,24.779807835223,114,47.779787450457,1
24.696996693277,1,24.879807835223,115,47.979787450457,1
24.785782834321,1,24.979807835223,115,48.179787450457,1
24.914973761201,1,25.079807835223,116,48.379787450457,1
25.022757249615,1,25.179807835223,116,48.579787450457,1
25.092337195705,1,25.279807835223,117,48.779787450457,1
25.168523972835,2,25.379807835223,117,48.979787450457,1
25.481070808601,1,25.581170808601,117,49.179787450457,1
25.507276532769,1,25.681170808601,118,49.379787450457,1
25.610556233834,1,25.781170808601,118,49.579787450457,1
25.66078731366,2,25.881170808601,119,49.779787450457,1
25.715926912673,2,25.981170808601,119,49.979787450457,1
25.812372269222,2,26.081170808601,120,50.179787450457,1
25.905612557263,2,26.181170808601,120,50.379787450457,1
25.970023028095,3,26.281170808601,121,50.579787450457,1
25.97196100623,4,26.381170808601,121,50.779787450457,1
26.035473777793,4,26.481170808601,122,50.979787450457,1
26.07136649938,5,26.581170808601,122,51.179787450457,1
26.197270851106,4,26.681170808601,123,51.379787450457,1
26.305202870972,4,26.781170808601,123,51.579787450457,1
26.33916934423,5,26.881170808601,124,51.779787450457,1
26.3734293067,6,26.981170808601,124,51.979787450457,1
26.421792875359,6,27.081170808601,125,52.179787450457,1
26.518030380936,6,27.181170808601,125,52.379787450457,1
26.65632830159,6,27.281170808601,126,52.579787450457,1
26.712324408597,6,27.381170808601,126,52.779787450457,1
26.923069169092,5,27.481170808601,127,52.979787450457,1
26.937626566937,6,27.581170808601,127,53.179787450457,1
26.948481276786,7,27.681170808601,128,53.379787450457,1
26.983903690011,7,27.781170808601,128,53.579787450457,1
26.993595965469,8,27.881170808601,129,53.779787450457,1
27.077984812728,9,27.981170808601,129,53.979787450457,1
27.121687614105,9,28.081170808601,130,54.179787450457,1
27.211060521936,9,28.181170808601,130,54.379787450457,1
27.291315720512,9,28.281170808601,131,54.579787450457,1
27.376723694076,10,28.381170808601,131,54.779787450457,1
27.380144035912,11,28.481170808601,132,54.979787450457,1
27.48604497445,10,28.581170808601,132,55.179787450457,1
27.833298522378,8,28.681170808601,133,55.379787450457,1
27.938883483244,8,28.781170808601,133,55.579787450457,1
27.977596492459,9,28.881170808601,134,55.779787450457,1
28.034057542571,9,28.981170808601,134,55.979787450457,1
28.059065692069,10,29.081170808601,135,56.179787450457,1
28.285929091338,8,29.181170808601,135,56.379787450457,1
28.301158453863,9,29.281170808601,136,56.579787450457,1
28.346975742259,10,29.381170808601,136,56.779787450457,1
28.357207803744,11,29.481170808601,137,56.979787450457,1
28.414453958887,11,29.581170808601,137,57.179787450457,1
28.828234934938,8,29.681170808601,138,57.379787450457,1
29.050726400661,7,29.781170808601,138,57.579787450457,1
29.080882991983,8,29.881170808601,139,57.779787450457,1
29.244972749776,7,29.981170808601,139,57.979787450457,1
29.321980435731,7,30.081170808601,140,58.179787450457,1
29.443682385265,7,30.181170808601,140,58.379787450457,1
29.503089735097,7,30.281170808601,141,58.579787450457,1
29.51365099946,8,30.381170808601,141,58.779787450457,1
29.52413918302,9,30.481170808601,142,58.979787450457,1
29.776067396028,8,30.581170808601,142,59.179787450457,1
29.819501961622,8,30.681170808601,143,59.379787450457,1
29.944762714113,8,30.781170808601,143,59.579787450457,1
30.008108975885,8,30.881170808601,144,59.779787450457,1
30.684648027879,2,30.981170808601,144,59.979787450457,1
30.868621306387,2,31.081170808601,145,60.179787450457,1
30.884808315058,2,31.181170808601,145,60.379787450457,1
31.119826044033,1,31.281170808601,146,60.579787450457,1
31.322416925743,1,31.422516925743,146,60.779787450457,1
31.326245217031,1,31.522516925743,147,60.979787450457,1
31.343977774546,2,31.622516925743,147,61.179787450457,1
31.414969567268,3,31.722516925743,148,61.379787450457,1
31.51056620966,3,31.822516925743,148,61.579787450457,1
31.528820069848,3,31.922516925743,149,61.779787450457,1
31.542038440809,4,32.022516925743,149,61.979787450457,1
31.69302078637,4,32.122516925743,150,62.179787450457,1
31.881413675029,3,32.222516925743,150,62.379787450457,1
32.081612324582,2,32.322516925743,151,62.579787450457,1
32.246284234715,1,32.422516925743,151,62.779787450457,1
32.299284522529,2,32.522516925743,152,62.979787450457,1
32.383472618702,2,32.622516925743,152,63.179787450457,1
32.398551719721,3,32.722516925743,153,63.379787450457,1
32.45083872273,3,32.822516925743,153,63.579787450457,1
32.454217401285,4,32.922516925743,154,63.779787450457,1
32.461384939716,5,33.022516925743,154,63.979787450457,1
32.866369623596,2,33.122516925743,155,64.179787450457,1
32.985913480224,2,33.222516925743,155,64.379787450457,1
33.032640736865,2,33.322516925743,156,64.579787450457,1
33.09307064405,3,33.422516925743,156,64.779787450457,1
33.147556356864,3,33.522516925743,157,64.979787450457,1
33.275589777245,3,33.622516925743,157,65.179787450457,1
33.280781032463,4,33.722516925743,158,65.379787450457,1
33.482058306084,3,33.822516925743,158,65.579787450457,1
33.527549490563,3,33.922516925743,159,65.779787450457,1
33.898545549753,1,34.022516925743,159,65.979787450457,1
33.900222326352,2,34.122516925743,160,66.179787450457,1
34.093880050101,1,34.222516925743,160,66.379787450457,1
34.120112981018,2,34.322516925743,161,66.579787450457,1
34.12129130421,3,34.422516925743,161,66.779787450457,1
34.266070712409,2,34.522516925743,162,66.979787450457,1
34.310695994461,3,34.622516925743,162,67.179787450457,1
34.599157169671,1,34.722516925743,163,67.379787450457,1
34.730087006073,1,34.830187006073,163,67.579787450457,1
34.868716141275,1,34.968816141275,164,67.779787450457,1
34.887545638797,1,35.068816141275,164,67.979787450457,1
34.929006893063,2,35.168816141275,165,68.179787450457,1
35.002620003062,2,35.268816141275,165,68.379787450457,1
35.069866054745,2,35.368816141275,166,68.579787450457,1
35.075453060034,3,35.468816141275,166,68.779787450457,1
35.116850952301,4,35.568816141275,167,68.979787450457,1
35.139164873111,5,35.668816141275,167,69.179787450457,1
35.158947823857,6,35.768816141275,168,69.379787450457,1
35.160817370899,7,35.868816141275,168,69.579787450457,1
35.179569266019,7,35.968816141275,169,69.779787450457,1
35.33741053823,7,36.068816141275,169,69.979787450457,1
35.399670272628,7,36.168816141275,170,70.179787450457,1
35.425020843142,8,36.268816141275,170,70.379787450457,1
35.632623949186,7,36.368816141275,171,70.579787450457,1
35.674989659322,7,36.468816141275,171,70.779787450457,1
35.963444088163,6,36.568816141275,172,70.979787450457,1
36.226665974418,4,36.668816141275,172,71.179787450457,1
36.32037984619,4,36.768816141275,173,71.379787450457,1
36.442259526524,4,36.868816141275,173,71.579787450457,1
36.533055929256,4,36.968816141275,174,71.779787450457,1
36.536291609721,5,37.068816141275,174,71.979787450457,1
36.689374732348,4,37.168816141275,175,72.179787450457,1
36.707370466503,5,37.268816141275,175,72.379787450457,1
36.776690443457,5,37.368816141275,176,72.579787450457,1
36.873838659266,5,37.468816141275,176,72.779787450457,1
36.879006949846,6,37.568816141275,177,72.979787450457,1
36.965099313514,7,37.668816141275,177,73.179787450457,1
37.085196404168,6,37.768816141275,178,73.379787450457,1
37.112363211202,7,37.868816141275,178,73.579787450457,1
37.600276500001,3,37.968816141275,179,73.779787450457,1
37.872411325592,1,38.068816141275,179,73.979787450457,1
37.903508106089,2,38.168816141275,180,74.179787450457,1
37.998691076843,2,38.268816141275,180,74.379787450457,1
38.112350726369,2,38.368816141275,181,74.579787450457,1
38.189058691826,2,38.468816141275,181,74.779787450457,1
38.388775888575,1,38.568816141275,182,74.979787450457,1
38.477913746266,1,38.668816141275,182,75.179787450457,1
38.616881452644,1,38.768816141275,183,75.379787450457,1
38.74785998978,1,38.868816141275,183,75.579787450457,1
39.081653423165,1,39.181753423165,182,75.779787450457,1
39.119042072755,1,39.281753423165,183,75.979787450457,1
39.199840078095,1,39.381753423165,183,76.179787450457,1
39.250626590364,2,39.481753423165,184,76.379787450457,1
39.274501877649,3,39.581753423165,184,76.579787450457,1
39.298054334991,3,39.681753423165,185,76.779787450457,1
39.323214196302,4,39.781753423165,185,76.979787450457,1
39.34381740115,5,39.881753423165,186,77.179787450457,1
39.36850332803,6,39.981753423165,186,77.379787450457,1
39.65741088722,4,40.081753423165,187,77.579787450457,1
39.741708764761,4,40.181753423165,187,77.779787450457,1
39.876243508084,4,40.281753423165,188,77.979787450457,1
39.936411406736,4,40.381753423165,188,78.179787450457,1
40.0038358637,4,40.481753423165,189,78.379787450457,1
40.355283731754,2,40.581753423165,189,78.579787450457,1
40.381085008148,3,40.681753423165,190,78.779787450457,1
40.495198798434,2,40.781753423165,190,78.979787450457,1
40.524549563626,3,40.881753423165,191,79.179787450457,1
40.533464992626,4,40.981753423165,191,79.379787450457,1
40.539443088918,5,41.081753423165,192,79.579787450457,1
40.54525032513,6,41.181753423165,192,79.779787450457,1
40.602240081661,6,41.281753423165,193,79.979787450457,1
40.66915145403,7,41.381753423165,193,80.179787450457,1
40.706518433469,7,41.481753423165,194,80.379787450457,1
40.919385442922,6,41.581753423165,194,80.579787450457,1
41.038571253287,6,41.681753423165,195,80.779787450457,1
41.41324071467,3,41.781753423165,195,80.979787450457,1
41.460682343703,4,41.881753423165,196,81.179787450457,1
41.55682630086,4,41.981753423165,196,81.379787450457,1
41.576623074393,5,42.081753423165,197,81.579787450457,1
41.654820646481,5,42.181753423165,197,81.779787450457,1
41.657319481812,6,42.281753423165,198,81.979787450457,1
41.8501554955,5,42.381753423165,198,82.179787450457,1
41.857117262607,6,42.481753423165,199,82.379787450457,1
41.993310435038,5,42.581753423165,199,82.579787450457,1
42.107064285592,5,42.681753423165,200,82.779787450457,1
42.172187358784,6,42.781753423165,200,82.979787450457,1
42.232645480618,6,42.981753423165,200,83.179787450457,1
42.345681035209,6,43.181753423165,200,83.379787450457,1
42.422593015319,6,43.381753423165,200,83.579787450457,1
42.51599904858,6,43.581753423165,200,83.779787450457,1
42.742983050158,5,43.781753423165,200,83.979787450457,1
42.868403377167,5,43.981753423165,200,84.179787450457,1
43.332368629804,1,44.181753423165,200,84.379787450457,1
43.395761631743,1,44.381753423165,200,84.579787450457,1
43.420210733947,2,44.581753423165,200,84.779787450457,1
43.481094025321,3,44.781753423165,200,84.979787450457,1
43.589884468682,2,44.981753423165,200,85.179787450457,1
43.826776285766,1,45.181753423165,200,85.379787450457,1
43.857336775947,2,45.381753423165,200,85.579787450457,1
