"time_queue0","size_count_queue0","time_queue1","size_count_queue1","time_nodeTx","size_count_nodeTx","time_nodeRx","size_count_nodeRx"
5.039455407298,1,8.480047450457,1,5.064050280272,1,5.264250280272,18
5.164150280272,1,8.680047450457,1,5.225450487761,1,5.425650487761,18
5.325550487761,1,8.880047450457,1,5.287343433724,1,5.525650487761,18
5.425550487761,1,9.080047450457,1,5.360839875843,1,5.625650487761,19
5.525550487761,1,9.280047450457,1,5.512493473242,1,5.725650487761,19
5.625550487761,1,9.480047450457,1,5.626087367413,1,5.826287367413,20
5.726187367413,1,9.680047450457,1,5.638674808357,1,5.926287367413,20
5.826187367413,1,9.880047450457,1,5.766197578579,1,6.026287367413,21
5.926187367413,1,10.080047450457,1,5.868340766014,1,6.126287367413,21
6.026187367413,1,10.280047450457,1,5.955572885518,1,6.226287367413,22
6.126187367413,1,10.480047450457,1,5.971045853568,2,6.326287367413,22
6.226187367413,1,10.680047450457,1,6.048129319415,2,6.426287367413,23
6.326187367413,1,10.880047450457,1,6.337571367214,1,6.537771367214,23
6.437671367214,1,11.080047450457,1,6.479707835223,1,6.679907835223,23
6.579807835223,1,11.280047450457,1,6.553490564399,1,6.779907835223,24
6.679807835223,1,11.480047450457,1,6.564685180462,2,6.879907835223,24
6.779807835223,1,11.680047450457,1,6.618241752485,2,6.979907835223,25
6.879807835223,1,11.880047450457,1,6.682411222688,2,7.079907835223,25
6.979807835223,1,12.080047450457,1,6.713139257903,3,7.179907835223,26
7.079807835223,1,12.280047450457,1,6.733759586106,4,7.279907835223,26
7.179807835223,1,12.480047450457,1,6.882585068681,3,7.379907835223,27
7.279807835223,1,12.680047450457,1,7.016114087143,3,7.479907835223,27
7.379807835223,1,12.880047450457,1,7.077022329461,4,7.579907835223,28
7.479807835223,1,13.080047450457,1,7.101427178535,4,7.679907835223,28
7.579807835223,1,13.280047450457,1,7.185460649096,4,7.779907835223,29
7.679807835223,1,13.480047450457,1,7.199988451825,5,7.879907835223,29
7.779807835223,1,13.680047450457,1,7.201885308745,6,7.979907835223,30
7.879807835223,1,13.880047450457,1,7.241062389813,7,8.079907835223,30
7.979807835223,1,14.080047450457,1,7.33720048372,7,8.179907835223,31
8.079807835223,1,14.280047450457,1,7.353414132665,8,8.279907835223,31
8.179807835223,1,14.480047450457,1,7.448113800382,8,8.379907835223,32
8.279807835223,1,14.680047450457,1,7.473257993589,9,8.479907835223,32
8.379807835223,1,14.880047450457,1,7.569212791326,9,8.579907835223,33
8.479807835223,1,15.080047450457,1,7.618068496257,9,8.679907835223,33
8.579807835223,1,15.280047450457,1,7.905859998385,7,8.779907835223,34
8.679807835223,1,15.480047450457,1,8.138751335806,6,8.879907835223,34
8.779807835223,1,15.680047450457,1,8.253265231276,6,8.979907835223,35
8.879807835223,1,15.880047450457,1,8.313039838958,6,9.079907835223,35
8.979807835223,1,16.080047450457,1,8.357591688463,7,9.179907835223,36
9.079807835223,1,16.280047450457,1,8.452541146813,7,9.279907835223,36
9.179807835223,1,16.480047450457,1,8.509994387487,7,9.379907835223,37
9.279807835223,1,16.680047450457,1,8.742629493656,6,9.479907835223,37
9.379807835223,1,16.880047450457,1,8.862240273602,6,9.579907835223,38
9.479807835223,1,17.080047450457,1,8.87269639618,7,9.679907835223,38
9.579807835223,1,17.280047450457,1,8.878907925227,8,9.779907835223,39
9.679807835223,1,17.480047450457,1,9.228929293672,5,9.879907835223,39
9.779807835223,1,17.680047450457,1,9.338820540427,5,9.979907835223,40
9.879807835223,1,17.880047450457,1,9.444703953576,5,10.079907835223,40
9.979807835223,1,18.080047450457,1,9.555763698145,5,10.179907835223,41
10.079807835223,1,18.280047450457,1,9.574506304747,6,10.279907835223,41
10.179807835223,1,18.480047450457,1,9.598126975355,6,10.379907835223,42
10.279807835223,1,18.680047450457,1,9.642467378217,7,10.479907835223,42
10.379807835223,1,18.880047450457,1,9.65627024706,8,10.579907835223,43
10.479807835223,1,19.080047450457,1,9.795174516039,7,10.679907835223,43
10.579807835223,1,19.280047450457,1,9.833070712467,8,10.779907835223,44
10.679807835223,1,19.480047450457,1,9.926676868444,8,10.879907835223,44
10.779807835223,1,19.680047450457,1,9.971887074466,9,10.979907835223,45
10.879807835223,1,19.880047450457,1,10.011198330196,9,11.079907835223,45
10.979807835223,1,20.080047450457,1,10.095641109549,9,11.179907835223,46
11.079807835223,1,20.280047450457,1,10.09955942519,10,11.279907835223,46
11.179807835223,1,20.480047450457,1,10.157291856271,11,11.379907835223,47
11.279807835223,1,20.680047450457,1,10.257878956788,11,11.479907835223,47
11.379807835223,1,20.880047450457,1,10.703328641406,7,11.579907835223,48
11.479807835223,1,21.080047450457,1,11.022623305611,5,11.679907835223,48
11.579807835223,1,21.280047450457,1,11.033386816427,6,11.779907835223,49
11.679807835223,1,21.480047450457,1,11.139169457762,6,11.879907835223,49
11.779807835223,1,21.680047450457,1,11.16259960964,7,11.979907835223,50
11.879807835223,1,21.880047450457,1,11.263401534182,7,12.079907835223,50
11.979807835223,1,22.080047450457,1,11.280992888725,7,12.179907835223,51
12.079807835223,1,22.280047450457,1,11.817002923749,3,12.279907835223,51
12.179807835223,1,22.480047450457,1,11.922877195258,3,12.379907835223,52
12.279807835223,1,22.680047450457,1,12.010068780621,3,12.479907835223,52
12.379807835223,1,22.880047450457,1,12.039276833948,4,12.579907835223,53
12.479807835223,1,23.080047450457,1,12.092783301656,4,12.679907835223,53
12.579807835223,1,23.280047450457,1,12.155577459755,5,12.779907835223,54
12.679807835223,1,23.480047450457,1,12.219955559915,5,12.879907835223,54
12.779807835223,1,23.680047450457,1,12.247983260763,6,12.979907835223,55
12.879807835223,1,23.880047450457,1,12.34566966817,6,13.079907835223,55
12.979807835223,1,24.080047450457,1,12.362982413785,7,13.179907835223,56
13.079807835223,1,24.280047450457,1,12.404232536777,7,13.279907835223,56
13.179807835223,1,24.480047450457,1,12.415928077756,8,13.379907835223,57
13.279807835223,1,24.680047450457,1,12.528244907909,8,13.479907835223,57
13.379807835223,1,24.880047450457,1,12.635052127624,8,13.579907835223,58
13.479807835223,1,25.080047450457,1,12.673207711961,9,13.679907835223,58
13.579807835223,1,25.280047450457,1,12.688078938886,9,13.779907835223,59
13.679807835223,1,25.480047450457,1,12.838742472213,9,13.879907835223,59
13.779807835223,1,25.680047450457,1,12.860630531864,10,13.979907835223,60
13.879807835223,1,25.880047450457,1,13.159349521049,8,14.079907835223,60
13.979807835223,1,26.080047450457,1,13.205350916823,8,14.179907835223,61
14.079807835223,1,26.280047450457,1,13.313977854911,8,14.279907835223,61
14.179807835223,1,26.480047450457,1,13.486011020683,7,14.379907835223,62
14.279807835223,1,26.680047450457,1,13.487377478526,8,14.479907835223,62
14.379807835223,1,26.880047450457,1,13.497591966678,9,14.579907835223,63
14.479807835223,1,27.080047450457,1,13.595102160094,9,14.679907835223,63
14.579807835223,1,27.280047450457,1,13.777084052022,9,14.779907835223,64
14.679807835223,1,27.480047450457,1,13.889065488597,8,14.879907835223,64
14.779807835223,1,27.680047450457,1,13.899168966128,9,14.979907835223,65
14.879807835223,1,27.880047450457,1,14.256527803362,7,15.079907835223,65
14.979807835223,1,28.080047450457,1,14.63143094932,4,15.179907835223,66
15.079807835223,1,28.280047450457,1,14.841963079399,3,15.279907835223,66
15.179807835223,1,28.480047450457,1,14.905196739039,3,15.379907835223,67
15.279807835223,1,28.680047450457,1,14.976455098372,4,15.479907835223,67
15.379807835223,1,28.880047450457,1,15.352647826822,1,15.579907835223,68
15.479807835223,1,29.080047450457,1,15.358380519464,2,15.679907835223,68
15.579807835223,1,29.280047450457,1,15.451228369154,2,15.779907835223,69
15.679807835223,1,29.480047450457,1,15.511223057818,2,15.879907835223,69
15.779807835223,1,29.680047450457,1,15.645647585033,2,15.979907835223,70
15.879807835223,1,29.880047450457,1,15.647666597848,3,16.079907835223,70
15.979807835223,1,30.080047450457,1,15.651664227754,4,16.179907835223,71
16.079807835223,1,30.280047450457,1,15.709952066641,4,16.279907835223,71
16.179807835223,1,30.480047450457,1,15.743193090737,5,16.379907835223,72
16.279807835223,1,30.680047450457,1,16.132350103022,2,16.479907835223,72
16.379807835223,1,30.880047450457,1,16.145155779553,3,16.579907835223,73
16.479807835223,1,31.080047450457,1,16.189697725745,3,16.679907835223,73
16.579807835223,1,31.280047450457,1,16.224815334683,4,16.779907835223,74
16.679807835223,1,31.480047450457,1,16.290379963119,4,16.879907835223,74
16.779807835223,1,31.680047450457,1,16.303018826762,5,16.979907835223,75
16.879807835223,1,31.880047450457,1,16.419706179417,5,17.079907835223,75
16.979807835223,1,32.080047450457,1,16.457976274303,6,17.179907835223,76
17.079807835223,1,32.280047450457,1,16.670399994003,5,17.279907835223,76
17.179807835223,1,32.480047450457,1,16.723888431579,5,17.379907835223,77
17.279807835223,1,32.680047450457,1,16.974279609888,4,17.479907835223,77
17.379807835223,1,32.880047450457,1,16.980909350036,4,17.579907835223,78
17.479807835223,1,33.080047450457,1,17.005348894844,5,17.679907835223,78
17.579807835223,1,33.280047450457,1,17.123267847551,5,17.779907835223,79
17.679807835223,1,33.480047450457,1,17.206552199158,5,17.879907835223,79
17.779807835223,1,33.680047450457,1,17.290161952355,5,17.979907835223,80
17.879807835223,1,33.880047450457,1,17.490486004606,4,18.079907835223,80
17.979807835223,1,34.080047450457,1,17.521327488616,5,18.179907835223,81
18.079807835223,1,34.280047450457,1,17.592452282338,5,18.279907835223,81
18.179807835223,1,34.480047450457,1,17.666528177383,6,18.379907835223,82
18.279807835223,1,34.680047450457,1,17.915086413081,4,18.479907835223,82
18.379807835223,1,34.880047450457,1,17.924951443923,5,18.579907835223,83
18.479807835223,1,35.080047450457,1,18.178981894719,4,18.679907835223,83
18.579807835223,1,35.280047450457,1,18.264771458826,4,18.779907835223,84
18.679807835223,1,35.480047450457,1,18.27344850706,5,18.879907835223,84
18.779807835223,1,35.680047450457,1,18.538374099928,3,18.979907835223,85
18.879807835223,1,35.880047450457,1,18.570908141481,4,19.079907835223,85
18.979807835223,1,36.080047450457,1,18.609264162891,4,19.179907835223,86
19.079807835223,1,36.280047450457,1,18.610204237957,5,19.279907835223,86
19.179807835223,1,36.480047450457,1,18.720288828966,5,19.379907835223,87
19.279807835223,1,36.680047450457,1,18.905021594066,4,19.479907835223,87
19.379807835223,1,36.880047450457,1,18.919154665422,5,19.579907835223,88
19.479807835223,1,37.080047450457,1,19.02333273084,5,19.679907835223,88
19.579807835223,1,37.280047450457,1,19.149326111851,5,19.779907835223,89
19.679807835223,1,37.480047450457,1,19.333454359,4,19.879907835223,89
19.779807835223,1,37.680047450457,1,19.367619775703,5,19.979907835223,90
19.879807835223,1,37.880047450457,1,19.398371548079,5,20.079907835223,90
19.979807835223,1,38.080047450457,1,19.418606591936,6,20.179907835223,91
20.079807835223,1,38.280047450457,1,19.469326604262,7,20.279907835223,91
20.179807835223,1,38.480047450457,1,19.557639508458,7,20.379907835223,92
20.279807835223,1,38.680047450457,1,19.638119248438,7,20.479907835223,92
20.379807835223,1,38.880047450457,1,19.640150494318,8,20.579907835223,93
20.479807835223,1,39.080047450457,1,19.658175719516,9,20.679907835223,93
20.579807835223,1,39.280047450457,1,19.834749826757,8,20.779907835223,94
20.679807835223,1,39.480047450457,1,19.880922916361,8,20.879907835223,94
20.779807835223,1,39.680047450457,1,19.88139357041,9,20.979907835223,95
20.879807835223,1,39.880047450457,1,19.897227721033,10,21.079907835223,95
20.979807835223,1,40.080047450457,1,20.01049113523,10,21.179907835223,96
21.079807835223,1,40.280047450457,1,20.094799438445,10,21.279907835223,96
21.179807835223,1,40.480047450457,1,20.12627160453,11,21.379907835223,97
21.279807835223,1,40.680047450457,1,20.247922469874,11,21.479907835223,97
21.379807835223,1,40.880047450457,1,20.380798257249,10,21.579907835223,98
21.479807835223,1,41.080047450457,1,20.414832931073,11,21.679907835223,98
21.579807835223,1,41.280047450457,1,20.742347248844,9,21.779907835223,99
21.679807835223,1,41.480047450457,1,20.799137664192,9,21.879907835223,99
21.779807835223,1,41.680047450457,1,20.827739761443,10,21.979907835223,100
21.879807835223,1,41.880047450457,1,20.968842202372,10,22.079907835223,100
21.979807835223,1,42.080047450457,1,21.054681499155,10,22.179907835223,101
22.079807835223,1,42.280047450457,1,21.105115879814,10,22.279907835223,101
22.179807835223,1,42.480047450457,1,21.194774966893,10,22.379907835223,102
22.279807835223,1,42.680047450457,1,21.421148324479,9,22.479907835223,102
22.379807835223,1,42.880047450457,1,21.506070405635,9,22.579907835223,103
22.479807835223,1,43.080047450457,1,21.607936278637,9,22.679907835223,103
22.579807835223,1,43.280047450457,1,21.633178277926,10,22.779907835223,104
22.679807835223,1,43.480047450457,1,21.855328967773,9,22.879907835223,104
22.779807835223,1,43.680047450457,1,22.160557133461,7,22.979907835223,105
22.879807835223,1,43.880047450457,1,22.274517929814,7,23.079907835223,105
22.979807835223,1,44.080047450457,1,22.333780332559,7,23.179907835223,106
23.079807835223,1,44.280047450457,1,22.393418271992,7,23.279907835223,106
23.179807835223,1,44.480047450457,1,22.580764259978,6,23.379907835223,107
23.279807835223,1,44.680047450457,1,22.965064918302,4,23.479907835223,107
23.379807835223,1,44.880047450457,1,23.085288775027,3,23.579907835223,108
23.479807835223,1,45.080047450457,1,23.097641439763,4,23.679907835223,108
23.579807835223,1,45.280047450457,1,23.13294345309,5,23.779907835223,109
23.679807835223,1,45.480047450457,1,23.278625308946,5,23.879907835223,109
23.779807835223,1,45.680047450457,1,23.446717529401,4,23.979907835223,110
23.879807835223,1,45.880047450457,1,23.499789779063,4,24.079907835223,110
23.979807835223,1,46.080047450457,1,23.550291653838,5,24.179907835223,111
24.079807835223,1,46.280047450457,1,23.662819855522,5,24.279907835223,111
24.179807835223,1,46.480047450457,1,23.875769795129,4,24.379907835223,112
24.279807835223,1,46.680047450457,1,23.904510842736,4,24.479907835223,112
24.379807835223,1,46.880047450457,1,23.991564425369,4,24.579907835223,113
24.479807835223,1,47.080047450457,1,24.02913830961,5,24.679907835223,113
24.579807835223,1,47.280047450457,1,24.242621354608,4,24.779907835223,114
24.679807835223,1,47.480047450457,1,24.579058399913,2,24.879907835223,114
24.779807835223,1,47.680047450457,1,24.696996693277,1,24.979907835223,115
24.879807835223,1,47.880047450457,1,24.785782834321,1,25.079907835223,115
24.979807835223,1,48.080047450457,1,24.914973761201,1,25.179907835223,116
25.079807835223,1,48.280047450457,1,25.022757249615,1,25.279907835223,116
25.179807835223,1,48.480047450457,1,25.092337195705,1,25.379907835223,117
25.279807835223,1,48.680047450457,1,25.168523972835,2,25.479907835223,117
25.379807835223,1,48.880047450457,1,25.481070808601,1,25.681270808601,117
25.581170808601,1,49.080047450457,1,25.507276532769,1,25.781270808601,118
25.681170808601,1,49.280047450457,1,25.610556233834,1,25.881270808601,118
25.781170808601,1,49.480047450457,1,25.66078731366,2,25.981270808601,119
25.881170808601,1,49.680047450457,1,25.715926912673,2,26.081270808601,119
25.981170808601,1,49.880047450457,1,25.812372269222,2,26.181270808601,120
26.081170808601,1,50.080047450457,1,25.905612557263,2,26.281270808601,120
26.181170808601,1,50.280047450457,1,25.970023028095,3,26.381270808601,121
26.281170808601,1,50.480047450457,1,25.97196100623,4,26.481270808601,121
26.381170808601,1,50.680047450457,1,26.035473777793,4,26.581270808601,122
26.481170808601,1,50.880047450457,1,26.07136649938,5,26.681270808601,122
26.581170808601,1,51.080047450457,1,26.197270851106,4,26.781270808601,123
26.681170808601,1,51.280047450457,1,26.305202870972,4,26.881270808601,123
26.781170808601,1,51.480047450457,1,26.33916934423,5,26.981270808601,124
26.881170808601,1,51.680047450457,1,26.3734293067,6,27.081270808601,124
26.981170808601,1,51.880047450457,1,26.421792875359,6,27.181270808601,125
27.081170808601,1,52.080047450457,1,26.518030380936,6,27.281270808601,125
27.181170808601,1,52.280047450457,1,26.65632830159,6,27.381270808601,126
27.281170808601,1,52.480047450457,1,26.712324408597,6,27.481270808601,126
27.381170808601,1,52.680047450457,1,26.923069169092,5,27.581270808601,127
27.481170808601,1,52.880047450457,1,26.937626566937,6,27.681270808601,127
27.581170808601,1,53.080047450457,1,26.948481276786,7,27.781270808601,128
27.681170808601,1,53.280047450457,1,26.983903690011,7,27.881270808601,128
27.781170808601,1,53.480047450457,1,26.993595965469,8,27.981270808601,129
27.881170808601,1,53.680047450457,1,27.077984812728,9,28.081270808601,129
27.981170808601,1,53.880047450457,1,27.121687614105,9,28.181270808601,130
28.081170808601,1,54.080047450457,1,27.211060521936,9,28.281270808601,130
28.181170808601,1,54.280047450457,1,27.291315720512,9,28.381270808601,131
28.281170808601,1,54.480047450457,1,27.376723694076,10,28.481270808601,131
28.381170808601,1,54.680047450457,1,27.380144035912,11,28.581270808601,132
28.481170808601,1,54.880047450457,1,27.48604497445,10,28.681270808601,132
28.581170808601,1,55.080047450457,1,27.833298522378,8,28.781270808601,133
28.681170808601,1,55.280047450457,1,27.938883483244,8,28.881270808601,133
28.781170808601,1,55.480047450457,1,27.977596492459,9,28.981270808601,134
28.881170808601,1,55.680047450457,1,28.034057542571,9,29.081270808601,134
28.981170808601,1,55.880047450457,1,28.059065692069,10,29.181270808601,135
29.081170808601,1,56.080047450457,1,28.285929091338,8,29.281270808601,135
29.181170808601,1,56.280047450457,1,28.301158453863,9,29.381270808601,136
29.281170808601,1,56.480047450457,1,28.346975742259,10,29.481270808601,136
29.381170808601,1,56.680047450457,1,28.357207803744,11,29.581270808601,137
29.481170808601,1,56.880047450457,1,28.414453958887,11,29.681270808601,137
29.581170808601,1,57.080047450457,1,28.828234934938,8,29.781270808601,138
29.681170808601,1,57.280047450457,1,29.050726400661,7,29.881270808601,138
29.781170808601,1,57.480047450457,1,29.080882991983,8,29.981270808601,139
29.881170808601,1,57.680047450457,1,29.244972749776,7,30.081270808601,139
29.981170808601,1,57.880047450457,1,29.321980435731,7,30.181270808601,140
30.081170808601,1,58.080047450457,1,29.443682385265,7,30.281270808601,140
30.181170808601,1,58.280047450457,1,29.503089735097,7,30.381270808601,141
30.281170808601,1,58.480047450457,1,29.51365099946,8,30.481270808601,141
30.381170808601,1,58.680047450457,1,29.52413918302,9,30.581270808601,142
30.481170808601,1,58.880047450457,1,29.776067396028,8,30.681270808601,142
30.581170808601,1,59.080047450457,1,29.819501961622,8,30.781270808601,143
30.681170808601,1,59.280047450457,1,29.944762714113,8,30.881270808601,143
30.781170808601,1,59.480047450457,1,30.008108975885,8,30.981270808601,144
30.881170808601,1,59.680047450457,1,30.684648027879,2,31.081270808601,144
30.981170808601,1,59.880047450457,1,30.868621306387,2,31.181270808601,145
31.081170808601,1,60.080047450457,1,30.884808315058,2,31.281270808601,145
31.181170808601,1,60.280047450457,1,31.119826044033,1,31.381270808601,146
31.281170808601,1,60.480047450457,1,31.322416925743,1,31.522616925743,146
31.422516925743,1,60.680047450457,1,31.326245217031,1,31.622616925743,147
31.522516925743,1,60.880047450457,1,31.343977774546,2,31.722616925743,147
31.622516925743,1,61.080047450457,1,31.414969567268,3,31.822616925743,148
31.722516925743,1,61.280047450457,1,31.51056620966,3,31.922616925743,148
31.822516925743,1,61.480047450457,1,31.528820069848,3,32.022616925743,149
31.922516925743,1,61.680047450457,1,31.542038440809,4,32.122616925743,149
32.022516925743,1,61.880047450457,1,31.69302078637,4,32.222616925743,150
32.122516925743,1,62.080047450457,1,31.881413675029,3,32.322616925743,150
32.222516925743,1,62.280047450457,1,32.081612324582,2,32.422616925743,151
32.322516925743,1,62.480047450457,1,32.246284234715,1,32.522616925743,151
32.422516925743,1,62.680047450457,1,32.299284522529,2,32.622616925743,152
32.522516925743,1,62.880047450457,1,32.383472618702,2,32.722616925743,152
32.622516925743,1,63.080047450457,1,32.398551719721,3,32.822616925743,153
32.722516925743,1,63.280047450457,1,32.45083872273,3,32.922616925743,153
32.822516925743,1,63.480047450457,1,32.454217401285,4,33.022616925743,154
32.922516925743,1,63.680047450457,1,32.461384939716,5,33.122616925743,154
33.022516925743,1,63.880047450457,1,32.866369623596,2,33.222616925743,155
33.122516925743,1,64.080047450457,1,32.985913480224,2,33.322616925743,155
33.222516925743,1,64.280047450457,1,33.032640736865,2,33.422616925743,156
33.322516925743,1,64.480047450457,1,33.09307064405,3,33.522616925743,156
33.422516925743,1,64.680047450457,1,33.147556356864,3,33.622616925743,157
33.522516925743,1,64.880047450457,1,33.275589777245,3,33.722616925743,157
33.622516925743,1,65.080047450457,1,33.280781032463,4,33.822616925743,158
33.722516925743,1,65.280047450457,1,33.482058306084,3,33.922616925743,158
33.822516925743,1,65.480047450457,1,33.527549490563,3,34.022616925743,159
33.922516925743,1,65.680047450457,1,33.898545549753,1,34.122616925743,159
34.022516925743,1,65.880047450457,1,33.900222326352,2,34.222616925743,160
34.122516925743,1,66.080047450457,1,34.093880050101,1,34.322616925743,160
34.222516925743,1,66.280047450457,1,34.120112981018,2,34.422616925743,161
34.322516925743,1,66.480047450457,1,34.12129130421,3,34.522616925743,161
34.422516925743,1,66.680047450457,1,34.266070712409,2,34.622616925743,162
34.522516925743,1,66.880047450457,1,34.310695994461,3,34.722616925743,162
34.622516925743,1,67.080047450457,1,34.599157169671,1,34.822616925743,163
34.722516925743,1,67.280047450457,1,34.730087006073,1,34.930287006073,163
34.830187006073,1,67.480047450457,1,34.868716141275,1,35.068916141275,164
34.968816141275,1,67.680047450457,1,34.887545638797,1,35.168916141275,164
35.068816141275,1,67.880047450457,1,34.929006893063,2,35.268916141275,165
35.168816141275,1,68.080047450457,1,35.002620003062,2,35.368916141275,165
35.268816141275,1,68.280047450457,1,35.069866054745,2,35.468916141275,166
35.368816141275,1,68.480047450457,1,35.075453060034,3,35.568916141275,166
35.468816141275,1,68.680047450457,1,35.116850952301,4,35.668916141275,167
35.568816141275,1,68.880047450457,1,35.139164873111,5,35.768916141275,167
35.668816141275,1,69.080047450457,1,35.158947823857,6,35.868916141275,168
35.768816141275,1,69.280047450457,1,35.160817370899,7,35.968916141275,168
35.868816141275,1,69.480047450457,1,35.179569266019,7,36.068916141275,169
35.968816141275,1,69.680047450457,1,35.33741053823,7,36.168916141275,169
36.068816141275,1,69.880047450457,1,35.399670272628,7,36.268916141275,170
36.168816141275,1,70.080047450457,1,35.425020843142,8,36.368916141275,170
36.268816141275,1,70.280047450457,1,35.632623949186,7,36.468916141275,171
36.368816141275,1,70.480047450457,1,35.674989659322,7,36.568916141275,171
36.468816141275,1,70.680047450457,1,35.963444088163,6,36.668916141275,172
36.568816141275,1,70.880047450457,1,36.226665974418,4,36.768916141275,172
36.668816141275,1,71.080047450457,1,36.32037984619,4,36.868916141275,173
36.768816141275,1,71.280047450457,1,36.442259526524,4,36.968916141275,173
36.868816141275,1,71.480047450457,1,36.533055929256,4,37.068916141275,174
36.968816141275,1,71.680047450457,1,36.536291609721,5,37.168916141275,174
37.068816141275,1,71.880047450457,1,36.689374732348,4,37.268916141275,175
37.168816141275,1,72.080047450457,1,36.707370466503,5,37.368916141275,175
37.268816141275,1,72.280047450457,1,36.776690443457,5,37.468916141275,176
37.368816141275,1,72.480047450457,1,36.873838659266,5,37.568916141275,176
37.468816141275,1,72.680047450457,1,36.879006949846,6,37.668916141275,177
37.568816141275,1,72.880047450457,1,36.965099313514,7,37.768916141275,177
37.668816141275,1,73.080047450457,1,37.085196404168,6,37.868916141275,178
37.768816141275,1,73.280047450457,1,37.112363211202,7,37.968916141275,178
37.868816141275,1,73.480047450457,1,37.600276500001,3,38.068916141275,179
37.968816141275,1,73.680047450457,1,37.872411325592,1,38.168916141275,179
38.068816141275,1,73.880047450457,1,37.903508106089,2,38.268916141275,180
38.168816141275,1,74.080047450457,1,37.998691076843,2,38.368916141275,180
38.268816141275,1,74.280047450457,1,38.112350726369,2,38.468916141275,181
38.368816141275,1,74.480047450457,1,38.189058691826,2,38.568916141275,181
38.468816141275,1,74.680047450457,1,38.388775888575,1,38.668916141275,182
38.568816141275,1,74.880047450457,1,38.477913746266,1,38.768916141275,182
38.668816141275,1,75.080047450457,1,38.616881452644,1,38.868916141275,183
38.768816141275,1,75.280047450457,1,38.74785998978,1,38.968916141275,183
38.868816141275,1,75.480047450457,1,39.081653423165,1,39.281853423165,182
39.181753423165,1,75.680047450457,1,39.119042072755,1,39.381853423165,183
39.281753423165,1,75.880047450457,1,39.199840078095,1,39.481853423165,183
39.381753423165,1,76.080047450457,1,39.250626590364,2,39.581853423165,184
39.481753423165,1,76.280047450457,1,39.274501877649,3,39.681853423165,184
39.581753423165,1,76.480047450457,1,39.298054334991,3,39.781853423165,185
39.681753423165,1,76.680047450457,1,39.323214196302,4,39.881853423165,185
39.781753423165,1,76.880047450457,1,39.34381740115,5,39.981853423165,186
